"Status","Name","Duration in ms","Description"
"failed","05明星空间.明星搜索view-条数","2","明星搜索

明星搜索view-条数"
"passed","11-Vip 1.开通会员返回pvs-字段","3","开通会员返回pvs-字段"
"failed","1-点播.空白缓存页pvs-字段","4","空白缓存页pvs-字段"
"failed","Vip直播.支付跳直播pvs-条数","2","支付跳直播pvs-条数"
"failed","10高级筛选 2（加自频道）.新闻view-条数","1","综艺推荐和搜索按钮搜索

新闻view-条数"
"passed","5-直播 1.直播大事件返回pvs-字段","4","直播大事件返回pvs-字段"
"failed","11艺人搜（加）.有空间艺人搜索search-字段值","2","电影搜索

有空间艺人搜索search-字段值"
"failed","7会员片库.4-6岁list-条数","2","4-6岁list-条数"
"passed","93-频道 频道跳转.电影pvs-条数","13426","电影pvs-条数"
"failed","94-HB.点播180hb-条数","120751","点播180hb-条数"
"failed","11艺人搜（加）.有空间艺人空间pvs-字段","1","电影搜索

有空间艺人空间pvs-字段"
"failed","2电视剧片库.爱情list-条数","2","爱情list-条数"
"passed","4-我 页面跳转.我的收藏返回pvs-条数","7425","我的收藏返回pvs-条数"
"failed","8-频道 个人点播跳转.动态详情-艺人空间动态pvs-字段值","3","动态详情-艺人空间动态pvs-字段值"
"failed","09高级筛选 1.1月search-字段值","2","综艺推荐和搜索按钮搜索

1月search-字段值"
"failed","15电视-集数-上传视频-热门搜索.搜素结果返回搜素首页pvs-条数","2","电视剧搜索

搜素结果返回搜素首页pvs-条数"
"failed","93-频道 频道跳转.频道管理pvs-字段名","3","频道管理pvs-字段名"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页点击播放aplay-条数","2","列表页点击播放aplay-条数"
"passed","5-直播 1.直播大厅pvs-条数","40222","直播大厅pvs-条数"
"passed","4-我 页面跳转.设置返回pvs-字段","4","设置返回pvs-字段"
"failed","10高级筛选 2（加自频道）.纪录片search-字段","1","综艺推荐和搜索按钮搜索

纪录片search-字段"
"failed","11艺人搜（加）.上传视频查看全部action-字段","2","电影搜索

上传视频查看全部action-字段"
"failed","Vip直播.直播入口pvs-条数","2","直播入口pvs-条数"
"passed","频道页看了还看.为您推荐视频点击recommend_user-条数","10693","为您推荐视频点击recommend_user-条数"
"failed","3-我-会员中心.我的信息返回pvs-条数","3871","页面跳转（首页-片库页-播放页）

我的信息返回pvs-条数"
"failed","15电视-集数-上传视频-热门搜索.电视剧view-条数","1","电视剧搜索

电视剧view-条数"
"passed","93-频道 频道跳转.电视剧片库返回pvs-字段","3","电视剧片库返回pvs-字段"
"passed","1-点播.开机广告cdn1-条数","44","开机广告cdn1-条数"
"failed","08直播.直播搜索search-字段","2","直播搜索search-字段"
"failed","15电视-集数-上传视频-热门搜索.电视剧上传视频action-字段值","2","电视剧搜索

电视剧上传视频action-字段值"
"passed","5-直播 1.直播性能livepmm-条数","15021","直播性能livepmm-条数"
"failed","Vip直播.直播跳支付pvs-字段名","2","直播跳支付pvs-字段名"
"failed","分集下载.点击购买按钮click_pay_button-字段名","2","点击购买按钮click_pay_button-字段名"
"failed","分集下载.收银台展示show_store-条数","2","收银台展示show_store-条数"
"failed","2播单-有广告.分享到微信share-字段值","4","分享到微信share-字段值"
"failed","6音乐片库.筛选项MVlist-条数","2","筛选项MVlist-条数"
"failed","11艺人搜（加）.有空间艺人搜索view-字段","2","电影搜索

有空间艺人搜索view-字段"
"failed","96-播单.aplay-字段值","3","aplay-字段值"
"failed","15电视-集数-上传视频-热门搜索.热门搜素结果返回搜素首页pvs-条数","2","电视剧搜索

热门搜素结果返回搜素首页pvs-条数"
"failed","08直播.直播搜索click-字段值","1","直播搜索click-字段值"
"failed","9-频道 场景直播跳转.退出完成卡顿-条数","32","退出完成卡顿-条数"
"failed","08直播.直播播放pvs-字段值","2","直播播放pvs-字段值"
"failed","1-点播.空白缓存页返回pvs-字段","5","空白缓存页返回pvs-字段"
"failed","频道页切换Cid变化.电视剧看了会喜欢interestpv-字段值","5","电视剧看了会喜欢interestpv-字段值"
"failed","Vip主页.点击购买按钮click_pay_button-条数","2","点击购买按钮click_pay_button-条数"
"failed","6音乐片库.流行list-字段名","2","流行list-字段名"
"failed","频道页排行榜.电视剧排行榜点击aplay-字段","4","电视剧排行榜点击aplay-字段"
"failed","19搜索-修改Query.杨幂中间页切换筛选项pvs-条数","2","杨幂中间页切换筛选项pvs-条数"
"failed","22-启动.小窗播放xc-字段名","4","小窗播放xc-字段名"
"passed","8-频道 个人点播跳转.视频播放-艺人空间视频pvs-字段","4","视频播放-艺人空间视频pvs-字段"
"failed","15电视-集数-上传视频-热门搜索.电视剧search-字段值","1","电视剧搜索

电视剧search-字段值"
"failed","14综艺-全部-中间页-相同系列.推荐词搜索search-字段值","2","综艺推荐和搜索按钮搜索

推荐词搜索search-字段值"
"failed","4动漫片库.TV版list-字段名","1","TV版list-字段名"
"failed","93-频道 频道跳转.王牌强档pvs-条数","5318","王牌强档pvs-条数"
"failed","1综艺片库.王牌综艺tag-select-条数","2","王牌综艺tag-select-条数"
"failed","下拉刷新&频道性能.电视剧页广告下拉刷新refresh-字段","4","电视剧页广告下拉刷新refresh-字段"
"failed","Vip直播.直播播放返回pvs-字段名","1","直播播放返回pvs-字段名"
"failed","20-播放记录同步.未登录播放记录同步","2","未登录播放记录同步"
"failed","1-点播.点击节目简介pfc-字段","5","点击节目简介pfc-字段"
"failed","下拉刷新&频道性能.音乐页广告下拉刷新refresh-字段","5","音乐页广告下拉刷新refresh-字段"
"failed","19搜索-修改Query.新词搜索pvs-条数","2","新词搜索pvs-条数"
"failed","会员消息.取消支付cance-字段","1","取消支付cance-字段"
"failed","广告流失率.未添加离线退出adlost-条数","35986","未添加离线退出adlost-条数"
"passed","93-频道 频道跳转.乐活pvs-字段名","4","乐活pvs-字段名"
"passed","93-频道 频道跳转.爱豆pvs-字段名","4","爱豆pvs-字段名"
"passed","3-我-会员中心.我的订单pvs-字段名","3","页面跳转（首页-片库页-播放页）

我的订单pvs-字段名"
"failed","13明星-作品或上传视频（加）.明星且艺人搜索pvs-字段值","1","明星搜索

明星且艺人搜索pvs-字段值"
"failed","07电视剧-中间页.电视剧search-字段","2","电视剧search-字段"
"passed","01仍然搜.search按钮搜索view-字段","4","search按钮搜索view-字段"
"failed","频道页切换Cid变化.电影看了会喜欢change-字段值","4","电影看了会喜欢change-字段值"
"failed","Vip主页.取消支付cance-字段","2","取消支付cance-字段"
"passed","频道页排行榜.电视剧排行榜hotpv-字段","3","电视剧排行榜hotpv-字段"
"failed","15电视-集数-上传视频-热门搜索.动漫search-字段","1","电视剧搜索

动漫search-字段"
"failed","1-点播.广告播放中上报type6-字段值","3","广告播放中上报type6-字段值"
"failed","7会员片库.幼儿list-字段名","1","幼儿list-字段名"
"failed","11艺人搜（加）.有空间艺人空间pvs-字段值","2","电影搜索

有空间艺人空间pvs-字段值"
"failed","4动漫片库.OVA版list-字段名","2","OVA版list-字段名"
"failed","20错词纠错.错词纠错search-字段","2","错词纠错search-字段"
"failed","10高级筛选 2（加自频道）.原创search-字段值","1","综艺推荐和搜索按钮搜索

原创search-字段值"
"passed","22-启动.首页闪图show-字段","3","首页闪图show-字段"
"failed","下拉刷新&频道性能.体育页广告下拉刷新refresh-字段","3","体育页广告下拉刷新refresh-字段"
"failed","9-频道 场景直播跳转.切换机位Vip播放heartbeat-字段","3","切换机位Vip播放heartbeat-字段"
"failed","2电视剧片库.全部2list-字段","2","全部2list-字段"
"failed","9-频道 场景直播跳转.cdn2-字段值","4","cdn2-字段值"
"failed","09高级筛选 1.最新view-字段","1","综艺推荐和搜索按钮搜索

最新view-字段"
"failed","13明星-作品或上传视频（加）.热门作品click-条数","2","明星搜索

热门作品click-条数"
"failed","11-推荐列表页大数据上报&Cdn上报.列表页点击播放hb-字段","1","列表页点击播放hb-字段"
"failed","1-点播.下载开始事件ds-字段值","3","下载开始事件ds-字段值"
"failed","频道页切换Cid变化.电影看了会喜欢recommended_user-条数","5255","电影看了会喜欢recommended_user-条数"
"failed","9-频道 场景直播跳转.heartbeat-条数","65030","heartbeat-条数"
"passed","4-我 页面跳转.账号与安全返回pvs-条数","8229","账号与安全返回pvs-条数"
"failed","2电视剧片库.韩国list-字段","2","韩国list-字段"
"failed","2视频播放页点击关注.视频播放页点击关注fol-字段名","3","视频播放页点击关注fol-字段名"
"passed","频道页看了还看.为您推荐视频点击recommend_user-字段值","4","为您推荐视频点击recommend_user-字段值"
"failed","频道页切换Cid变化.电视剧看了会喜欢recommended_user-字段值","5","电视剧看了会喜欢recommended_user-字段值"
"failed","合集下载.取消支付cance-字段","2","取消支付cance-字段"
"failed","Vip直播.收银台展示show_store-字段","2","收银台展示show_store-字段"
"failed","A库影片.支付返回pvs-字段名","2","支付返回pvs-字段名"
"passed","8-频道 个人点播跳转.cdn3-条数","45","cdn3-条数"
"passed","3-我-会员中心.会员中心返回pvs-字段","3","页面跳转（首页-片库页-播放页）

会员中心返回pvs-字段"
"failed","93-频道 频道跳转.音乐片库返回pvs-条数","4474","音乐片库返回pvs-条数"
"passed","4-我 页面跳转.消息中心赞pvs-字段名","3","消息中心赞pvs-字段名"
"failed","前贴广告操作.跳转广告h5页面返回pvs-字段","4","跳转广告h5页面返回pvs-字段"
"passed","92-频道 点播页跳转.列表频道pvs-条数","15249","列表频道pvs-条数"
"failed","下拉刷新&频道性能.新闻页广告下拉刷新refresh-条数","16332","新闻页广告下拉刷新refresh-条数"
"passed","下拉刷新&频道性能.少儿页pmm-字段","3","少儿页pmm-字段"
"failed","前贴广告操作.广告静音mute-条数","5011","广告静音mute-条数"
"failed","下拉刷新&频道性能.乐活页pmm-字段值","4","乐活页pmm-字段值"
"failed","下拉刷新&频道性能.纪录片页pmm-字段","4","纪录片页pmm-字段"
"failed","1综艺片库.返回片库pvs-字段名","1","返回片库pvs-字段名"
"failed","下拉刷新&频道性能.逗爸页pmm-字段值","5","逗爸页pmm-字段值"
"failed","92-频道 点播页跳转.明星空间返回pvs-条数","4720","明星空间返回pvs-条数"
"failed","97-其它.历史账户登录-我pvs-条数","3710","历史账户登录-我pvs-条数"
"failed","2播单-有广告.切换下一个视频hb-字段","4","切换下一个视频hb-字段"
"failed","付费影片.支付返回pvs-字段","2","支付返回pvs-字段"
"failed","1综艺片库.全部list-条数","1","全部list-条数"
"failed","96-播单.aplay-字段","4","aplay-字段"
"failed","9-频道 场景直播跳转.heartbeat-字段值","4","heartbeat-字段值"
"passed","下拉刷新&频道性能.精选页pmm-条数","3036","精选页pmm-条数"
"failed","10高级筛选 2（加自频道）.综艺pv-字段","1","综艺推荐和搜索按钮搜索

综艺pv-字段"
"failed","09高级筛选 1.0-10分钟view-字段","1","综艺推荐和搜索按钮搜索

0-10分钟view-字段"
"failed","11-推荐列表页大数据上报&Cdn上报.切换短视频完成上报cdn-r3-字段","1","切换短视频完成上报cdn-r3-字段"
"passed","11-Vip 1.开通会员pvs-字段","3","开通会员pvs-字段"
"failed","7会员片库.VIP用户播放aplay-字段值","2","VIP用户播放aplay-字段值"
"failed","1-点播.点击节目简介pfc-条数","20408","点击节目简介pfc-条数"
"passed","4-我 页面跳转.设置pvs-字段名","3","设置pvs-字段名"
"failed","7会员片库.VIP用户播放hb-字段","2","VIP用户播放hb-字段"
"failed","10高级筛选 2（加自频道）.动漫pv-字段","2","综艺推荐和搜索按钮搜索

动漫pv-字段"
"failed","前贴广告播放.全屏监测t40000-字段值","3","全屏监测t40000-字段值"
"failed","分集付费.收银台展示show_store-条数","2","收银台展示show_store-条数"
"failed","1-点播.点击踩pfc-字段","4","点击踩pfc-字段"
